year_month,area_code,pm25,pm10,o3,no2,so2,co,aqi
201509,1308,59,32,20,6,4,3,59
201509,1309,88,43,16,19,16,4,88
201509,1310,108,72,16,24,6,6,108
201509,1311,115,66,31,18,7,9,115
201509,1401,85,47,16,12,9,7,85
201509,1402,81,37,15,13,15,9,81
201509,1403,80,43,5,9,6,8,80
201509,1404,115,65,39,9,16,13,115
201509,1405,99,60,22,12,15,12,99
201509,1406,91,55,19,19,20,12,91
201509,1407,88,45,-1,11,14,6,88
201509,1408,97,46,14,17,8,12,97
201509,1409,92,45,18,19,22,12,92
201509,1410,70,28,24,5,5,12,70
201509,1411,87,28,-1,8,42,18,87
201509,1501,68,40,24,9,7,5,68
201509,1502,81,53,19,18,13,9,81
201509,1503,88,56,29,8,13,4,88
201509,1504,60,35,23,3,5,3,60
201509,1505,50,31,24,6,3,3,50
201509,1506,54,38,33,8,10,5,54
201509,1507,35,22,9,3,1,1,35
201509,1508,92,46,28,5,4,2,92
201509,1509,82,29,27,9,4,4,82
201509,1522,48,28,18,2,2,4,48
201509,1525,40,30,9,5,2,6,40
201509,1529,81,32,36,11,1,1,81
201509,2101,67,43,21,15,7,6,67
201509,2102,63,35,27,13,5,5,63
201509,2103,98,52,22,12,8,8,98
201509,2104,82,44,23,11,7,8,82
201509,2105,82,55,11,15,6,7,82
201509,2106,61,33,22,8,4,11,61
201509,2107,91,46,24,13,10,7,91
201509,2108,68,31,28,13,8,8,68
201509,2109,75,36,18,12,13,8,75
201509,2110,85,56,18,10,8,9,85
201509,2111,78,41,24,12,10,6,78
201509,2112,84,59,18,14,5,6,84
201509,2113,87,57,15,11,11,24,87
201509,2114,104,62,22,20,17,16,104
201509,2201,68,45,12,16,4,5,68
201509,2202,69,39,18,13,7,5,69
201509,2203,108,44,36,8,9,6,108
201509,2204,72,31,20,7,4,9,72
201509,2205,78,53,10,17,8,12,78
201509,2206,54,25,27,4,6,5,54
201509,2207,69,45,22,12,2,5,69
201509,2208,109,47,18,5,3,3,109
201509,2224,39,21,16,7,1,3,39
201509,2301,56,33,14,12,3,6,56
201509,2302,52,40,13,7,2,4,52
201509,2303,31,16,11,4,6,2,31
201509,2304,44,29,16,4,2,5,44
201509,2305,67,32,15,5,4,3,67
201509,2306,65,34,25,7,5,3,65
201509,2307,19,47,5,2,2,2,47
201509,2308,49,18,10,15,2,6,49
201509,2309,45,28,9,5,4,3,45
201509,2310,56,29,16,7,3,4,56
201509,2311,31,27,12,6,7,1,31
201509,2312,47,23,8,2,2,2,47
201509,2327,51,31,14,8,3,4,51
201509,310101,74,36,34,11,5,6,74
201509,310103,74,36,34,11,5,6,74
201509,310104,74,36,34,11,5,6,74
201509,310105,74,36,34,11,5,6,74
201509,310106,74,36,34,11,5,6,74
201509,310107,74,36,34,11,5,6,74
201509,310108,74,36,34,11,5,6,74
201509,310109,74,36,34,11,5,6,74
201509,310110,74,36,34,11,5,6,74
201509,310112,74,36,34,11,5,6,74
201509,310113,74,36,34,11,5,6,74
201509,310114,74,36,34,11,5,6,74
201509,310115,74,36,34,11,5,6,74
201509,310116,74,36,34,11,5,6,74
201509,310117,74,36,34,11,5,6,74
201509,310118,74,36,34,11,5,6,74
201509,310119,74,36,34,11,5,6,74
201509,310120,74,36,34,11,5,6,74
201509,310230,74,36,34,11,5,6,74
201509,3201,76,44,30,16,7,5,76
201509,3202,100,47,38,15,12,9,100
201509,3203,84,57,31,13,13,9,84
201509,3204,64,37,36,10,5,4,64
201509,3205,102,46,32,13,9,7,102
201509,3206,82,38,37,6,9,3,82
201509,3207,52,26,40,4,6,4,52
201509,3208,83,42,33,12,8,6,83
201509,3209,47,31,44,8,6,4,47
201509,3210,83,40,27,9,10,7,83
201509,3211,77,29,26,9,7,5,77
201509,3212,97,51,28,12,7,8,97
201509,3213,40,25,29,6,5,7,40
201509,3301,108,49,32,15,6,7,108
201509,3302,88,48,25,16,8,7,88
201509,3303,96,46,20,16,5,7,96
201509,3304,86,44,22,9,5,7,86
201509,3305,112,47,37,11,8,7,112
201509,3306,109,54,32,14,13,9,109
201509,3307,124,56,34,20,12,7,124
201509,3308,109,57,35,14,11,6,109
201509,3309,101,42,51,7,3,5,101
201509,3310,104,46,42,10,3,6,104
201509,3311,114,45,13,12,4,5,114
201509,3401,113,58,21,15,3,6,113
201509,3402,110,54,22,22,15,7,110
201509,3403,113,54,26,15,10,6,113
201509,3404,94,47,14,9,5,6,94
201509,3405,105,49,11,7,8,12,105
201509,3406,103,56,32,12,9,8,103
201509,3407,99,49,21,15,25,8,99
201509,3408,106,44,11,10,9,6,106
201509,3410,86,40,8,4,2,3,86
201509,3411,117,46,19,10,6,6,117
201509,3412,96,45,28,11,8,3,96
201509,3413,113,54,10,6,10,7,113
201509,3414,102,50,19,12,8,6,102
201509,3415,102,50,19,12,8,6,102
201509,3416,107,53,22,23,17,6,107
201509,3417,73,30,16,10,5,6,73
201509,3418,57,40,36,12,7,2,57
201509,3501,65,42,39,12,2,5,65
201509,3502,89,37,26,7,2,5,89
201509,3503,82,33,22,6,1,5,82
201509,3504,71,37,11,7,6,8,71
201509,3505,67,36,25,9,6,5,67
201509,3506,67,41,22,6,3,3,67
201509,3507,57,26,16,4,7,6,57
201509,3508,58,27,7,10,3,6,58
201509,3509,60,27,26,8,2,6,60
201509,3601,72,46,20,9,11,4,72
201509,3602,88,43,16,3,3,4,88
201509,3603,95,43,8,3,4,3,95
201509,3604,105,48,33,8,10,4,105
201509,3605,83,42,6,5,10,7,83
201509,3606,84,30,16,6,9,4,84
201509,3607,114,51,11,9,16,5,114
201509,3608,92,45,20,7,9,4,92
201509,3609,111,57,24,3,7,5,111
201509,3610,108,49,37,6,9,4,108
201509,3611,100,47,12,10,11,3,100
201509,3681,92,45,20,7,9,4,92
201509,3682,92,45,20,7,9,4,92
201509,3701,136,88,24,29,16,7,136
201509,3702,64,45,32,11,11,5,64
201509,3703,143,86,21,28,33,19,143
201509,3704,122,73,35,12,32,5,122
201509,3705,89,61,33,9,12,6,89
201509,3706,94,48,21,18,9,3,94
201509,3707,90,59,42,10,18,7,90
201509,3708,125,65,36,18,17,10,125
201509,3709,107,56,22,16,19,8,107
201509,3710,53,34,38,10,4,4,53
201509,3711,87,51,29,14,8,5,87
201509,3712,151,72,14,23,22,9,151
201509,3713,102,58,35,13,11,8,102
201509,3714,123,60,35,11,14,10,123
201509,3715,131,79,30,15,19,14,131
201509,3723,108,62,29,16,16,8,108
201509,3729,108,62,29,16,16,8,108
201509,4101,86,56,16,19,5,8,86
201509,4102,96,55,13,13,7,11,96
201509,4103,83,49,17,12,8,12,83
201509,4104,120,66,26,16,12,7,120
201509,4105,99,53,16,12,9,12,99
201509,4106,76,38,4,14,7,7,76
201509,4107,82,44,16,12,7,8,82
201509,4108,98,51,17,17,9,14,98
201509,4109,64,35,2,8,5,4,64
201509,4110,95,61,13,10,8,6,95
201509,4111,93,52,16,13,8,9,93
201509,4112,92,52,32,13,13,11,92
201509,4113,92,49,11,8,5,6,92
201509,4114,88,25,1,4,3,1,88
201509,4115,93,52,16,13,8,9,93
201509,4116,99,49,15,7,4,6,99
201509,4117,93,52,16,13,8,9,93
201509,4201,102,51,31,16,6,10,102
201509,4202,121,58,25,10,5,11,121
201509,4203,106,50,11,4,9,9,106
201509,4205,95,44,23,11,4,6,95
201509,4206,65,55,14,8,5,6,65
201509,4207,102,50,33,7,5,9,102
201509,4208,115,56,25,7,6,6,115
201509,4209,115,56,27,7,2,11,115
201509,4210,111,51,26,13,6,7,111
201509,4211,82,43,28,5,2,10,82
201509,4212,108,47,27,9,3,10,108
201509,4213,104,44,27,7,2,8,104
201509,4228,113,54,15,2,3,3,113
201509,429004,134,66,21,11,6,12,134
201509,429005,138,67,37,5,2,5,138
201509,429006,137,60,31,3,5,4,137
201509,429021,114,43,29,3,2,3,114
201509,4301,112,53,24,12,7,6,112
201509,4302,84,41,24,8,8,5,84
201509,4303,110,55,32,14,10,10,110
201509,4304,105,55,22,8,7,7,105
201509,4305,109,51,24,8,11,7,109
201509,4306,114,51,23,4,8,8,114
201509,4307,61,42,26,4,7,10,61
201509,4308,107,43,29,9,4,15,107
201509,4309,60,33,15,8,6,2,60
201509,4310,91,49,24,7,10,7,91
201509,4311,134,68,15,8,18,6,134
201509,4312,88,63,23,8,9,10,88
201509,4313,80,32,5,5,20,12,80
201509,4331,100,50,23,8,9,7,100
201509,4401,86,43,17,13,5,9,86
201509,4402,83,39,15,6,7,7,83
201509,4403,108,50,39,21,7,9,108
201509,4404,83,49,34,11,4,7,83
201509,4405,83,41,35,6,8,6,83
201509,4406,92,43,25,11,6,6,92
201509,4407,83,42,17,9,12,6,83
201509,4408,58,26,17,5,2,5,58
201509,4409,61,29,24,5,5,6,61
201509,4412,103,41,28,10,7,8,103
201509,4413,76,35,24,5,4,5,76
201509,4414,84,36,20,8,3,7,84
201509,4415,64,26,26,3,6,6,64
201509,4416,85,39,16,7,6,7,85
201509,4417,89,38,17,8,6,7,89
201509,4418,75,31,16,10,7,8,75
201509,4419,97,41,28,12,6,5,97
201509,4420,62,23,17,8,4,6,62
201509,4451,69,36,25,8,6,10,69
201509,4452,84,38,16,7,7,8,84
201509,4453,98,44,3,5,4,9,98
201509,4501,57,25,13,9,5,6,57
201509,4502,94,41,22,8,9,8,94
201509,4503,105,47,18,8,10,8,105
201509,4504,76,34,13,6,7,7,76
201509,4505,50,23,24,4,4,7,50
201509,4506,81,36,18,7,8,7,81
201509,4507,60,30,12,7,6,10,60
201509,4508,81,36,18,7,8,7,81
201509,4509,78,34,22,6,5,7,78
201509,4510,87,47,4,7,4,8,87
201509,4511,99,41,24,2,8,3,99
201509,4512,54,29,9,7,22,7,54
201509,4513,81,36,18,7,8,7,81
201509,4514,81,36,18,7,8,7,81
201509,4601,55,26,19,4,3,4,55
201509,4602,40,16,-1,2,2,5,40
201509,469001,17,13,-1,0,1,3,17
201509,469002,64,41,-1,4,3,12,64
201509,469003,39,21,8,2,3,7,39
201509,469005,48,19,-1,3,1,14,48
201509,469006,40,25,0,2,2,10,40
201509,469007,24,21,-1,3,5,4,24
201509,469025,39,21,8,2,3,7,39
201509,469026,49,22,-1,1,4,2,49
201509,469027,15,18,16,1,1,7,18
201509,469028,37,16,-1,1,1,3,37
201509,469030,45,22,-1,2,1,5,45
201509,469031,39,21,8,2,3,7,39
201509,469033,39,21,8,2,3,7,39
201509,469034,39,21,8,2,3,7,39
201509,469035,39,21,8,2,3,7,39
201509,469036,39,21,8,2,3,7,39
201509,500101,94,44,16,16,5,9,94
201509,500102,94,44,16,16,5,9,94
201509,500103,103,64,27,19,5,7,103
201509,500104,99,48,17,18,4,9,99
201509,500105,94,44,16,16,5,9,94
201509,500106,80,45,19,21,7,9,80
201509,500107,88,34,13,9,5,8,88
201509,500108,90,38,10,15,5,8,90
201509,500109,135,61,6,16,8,7,135
201509,500110,94,44,16,16,5,9,94
201509,500111,94,44,16,16,5,9,94
201509,500112,97,48,20,18,6,8,97
201509,500113,63,23,17,9,2,11,63
201509,500114,94,44,16,16,5,9,94
201509,500115,94,44,16,16,5,9,94
201509,500116,94,44,16,16,5,9,94
201509,500117,94,44,16,16,5,9,94
201509,500118,94,44,16,16,5,9,94
201509,500119,94,44,16,16,5,9,94
201509,500222,94,44,16,16,5,9,94
201509,500223,94,44,16,16,5,9,94
201509,500224,94,44,16,16,5,9,94
201509,500225,94,44,16,16,5,9,94
201509,500226,94,44,16,16,5,9,94
201509,500227,94,44,16,16,5,9,94
201509,500228,94,44,16,16,5,9,94
201509,500229,94,44,16,16,5,9,94
201509,500230,94,44,16,16,5,9,94
201509,500231,94,44,16,16,5,9,94
201509,500232,94,44,16,16,5,9,94
201509,500233,94,44,16,16,5,9,94
201509,500234,94,44,16,16,5,9,94
201509,500235,94,44,16,16,5,9,94
201509,500236,94,44,16,16,5,9,94
201509,500237,94,44,16,16,5,9,94
201509,500238,94,44,16,16,5,9,94
201509,500240,94,44,16,16,5,9,94
201509,500241,94,44,16,16,5,9,94
201509,500242,94,44,16,16,5,9,94
201509,500243,94,44,16,16,5,9,94
201509,5101,71,36,15,14,9,6,71
201509,5103,99,47,14,10,6,5,99
201509,5104,63,36,11,10,13,13,63
201509,5105,108,51,17,12,11,5,108
201509,5106,69,37,20,8,2,6,69
201509,5107,71,33,17,20,6,7,71
201509,5108,33,20,22,11,6,5,33
201509,5109,74,34,19,4,1,5,74
201509,5110,76,38,17,13,13,5,76
201509,5111,98,44,10,15,14,9,98
201509,5113,100,45,11,7,5,6,100
201509,5114,57,35,17,18,3,6,57
201509,5115,88,35,12,11,11,7,88
201509,5116,84,52,21,7,4,6,84
201509,5117,110,41,18,12,21,5,110
201509,5118,61,17,22,9,2,4,61
201509,5119,50,23,47,9,2,10,50
201509,5120,55,28,19,8,7,5,55
201509,5132,0,0,-1,0,0,0,0
201509,5133,76,36,16,11,8,6,76
201509,5134,51,22,-1,5,5,6,51
201509,5201,68,28,19,9,4,5,68
201509,5202,71,33,17,9,4,6,71
201509,5203,80,45,15,10,3,7,80
201509,5204,71,33,17,9,4,6,71
201509,5222,71,33,17,9,4,6,71
201509,5223,71,33,17,9,4,6,71
201509,5224,71,33,17,9,4,6,71
201509,5226,71,33,17,9,4,6,71
201509,5227,71,33,17,9,4,6,71
201509,5301,67,33,11,11,10,8,67
201509,5303,60,24,13,6,8,6,60
201509,5304,45,19,10,4,2,5,45
201509,5305,33,22,6,4,4,5,33
201509,5306,57,31,12,3,20,8,57
201509,5307,48,33,13,4,7,4,48
201509,5308,57,27,11,6,8,5,57
201509,5309,37,19,8,4,11,3,37
201509,5323,71,34,9,11,16,9,71
201509,5325,114,45,19,5,8,3,114
201509,5326,61,32,23,6,5,6,61
201509,5328,43,21,4,3,3,3,43
201509,5329,37,11,13,3,2,3,37
201509,5331,77,32,14,5,9,5,77
201509,5333,45,23,12,3,4,3,45
201509,5334,49,25,6,4,3,4,49
201509,5401,63,26,19,10,5,5,63
201509,5421,47,20,17,5,3,5,47
201509,5422,47,20,17,5,3,5,47
201509,5423,47,20,17,5,3,5,47
201509,5424,79,-1,18,6,4,10,79
201509,5425,20,13,10,2,6,1,20
201509,5426,47,20,17,5,3,5,47
201509,6101,96,56,16,19,5,9,96
201509,6102,88,46,11,17,4,5,88
201509,6103,83,43,23,8,2,6,83
201509,6104,97,61,14,10,9,5,97
201509,6105,95,66,12,16,5,6,95
201509,6106,72,42,13,12,4,6,72
201509,6107,76,30,12,9,2,9,76
201509,6108,95,29,4,3,4,1,95
201509,6109,89,48,15,14,5,7,89
201509,6110,85,35,15,8,14,12,85
201509,6201,91,56,9,20,5,7,91
201509,6202,74,69,30,19,10,6,74
201509,6203,43,36,23,8,2,7,43
201509,6204,68,47,13,16,21,7,68
201509,6205,53,23,15,15,3,5,53
201509,6206,49,32,20,5,4,10,49
201509,6207,37,22,34,7,4,3,37
201509,6208,68,37,12,21,3,7,68
201509,6209,65,40,18,14,5,6,65
201509,6210,63,23,27,6,1,6,63
201509,6211,64,33,20,12,2,3,64
201509,6212,65,40,18,14,5,6,65
201509,6229,56,33,16,11,3,8,56
201509,6230,65,40,18,14,5,6,65
201509,6301,69,36,18,8,5,7,69
201509,6321,71,37,18,8,5,7,71
201509,6322,71,37,18,8,5,7,71
201509,6323,71,37,18,8,5,7,71
201509,6325,71,37,18,8,5,7,71
201509,6326,89,50,14,10,2,6,89
201509,6327,71,37,18,8,5,7,71
201509,6328,83,38,27,5,7,5,83
201509,6401,69,44,15,12,9,6,69
201509,6402,73,48,24,9,11,5,73
201509,6403,71,46,19,10,10,6,71
201509,6404,71,46,19,10,10,6,71
201509,6405,71,46,19,10,10,6,71
201509,6501,67,52,14,12,3,6,67
201509,6502,44,26,21,4,2,7,44
201509,6521,64,51,17,9,3,6,64
201509,6522,64,51,17,9,3,6,64
201509,6523,47,32,16,12,3,6,47
201509,6527,64,51,17,9,3,6,64
201509,6528,63,46,35,6,2,8,63
201509,6529,67,49,12,11,7,6,67
201509,6530,64,51,17,9,3,6,64
201509,6531,122,107,22,7,5,5,122
201509,6532,64,51,17,9,3,6,64
201509,6540,68,161,10,5,1,4,161
201509,6542,70,30,25,2,2,11,70
201509,6543,21,11,15,6,3,9,21
201509,659001,120,80,8,11,3,4,120
201509,659002,120,80,8,11,3,4,120
201509,659003,120,80,8,11,3,4,120
201509,659004,120,80,8,11,3,4,120
201509,6655,-1,-1,-1,-1,-1,-1,-1
201509,6656,-1,-1,-1,-1,-1,-1,-1
201509,6657,-1,-1,-1,-1,-1,-1,-1
201509,6658,-1,-1,-1,-1,-1,-1,-1
201509,6659,-1,-1,-1,-1,-1,-1,-1
201509,6660,-1,-1,-1,-1,-1,-1,-1
201509,6661,-1,-1,-1,-1,-1,-1,-1
201509,6662,-1,-1,-1,-1,-1,-1,-1
201509,6663,-1,-1,-1,-1,-1,-1,-1
201509,6664,-1,-1,-1,-1,-1,-1,-1
201509,6665,-1,-1,-1,-1,-1,-1,-1
201509,6666,-1,-1,-1,-1,-1,-1,-1
201509,6667,-1,-1,-1,-1,-1,-1,-1
201509,6668,-1,-1,-1,-1,-1,-1,-1
201509,6669,-1,-1,-1,-1,-1,-1,-1
201509,6670,-1,-1,-1,-1,-1,-1,-1
201509,6671,-1,-1,-1,-1,-1,-1,-1
201509,7001,-1,-1,-1,-1,-1,-1,-1
201509,7002,-1,-1,-1,-1,-1,-1,-1
201509,7003,-1,-1,-1,-1,-1,-1,-1
201509,7004,-1,-1,-1,-1,-1,-1,-1
201509,7005,-1,-1,-1,-1,-1,-1,-1
201509,7006,-1,-1,-1,-1,-1,-1,-1
201509,7007,-1,-1,-1,-1,-1,-1,-1
201509,7008,-1,-1,-1,-1,-1,-1,-1
201509,7009,-1,-1,-1,-1,-1,-1,-1
201509,7010,-1,-1,-1,-1,-1,-1,-1
201509,7011,-1,-1,-1,-1,-1,-1,-1
201509,7012,-1,-1,-1,-1,-1,-1,-1
201509,7013,-1,-1,-1,-1,-1,-1,-1
201509,7014,-1,-1,-1,-1,-1,-1,-1
201509,7015,-1,-1,-1,-1,-1,-1,-1
201509,7016,-1,-1,-1,-1,-1,-1,-1
201509,7017,-1,-1,-1,-1,-1,-1,-1
201509,7018,-1,-1,-1,-1,-1,-1,-1
201509,7019,-1,-1,-1,-1,-1,-1,-1
201509,7020,-1,-1,-1,-1,-1,-1,-1
201509,7021,-1,-1,-1,-1,-1,-1,-1
201509,7022,-1,-1,-1,-1,-1,-1,-1
201510,110101,115,69,14,26,4,8,115
201510,110102,115,69,14,26,4,8,115
201510,110103,115,69,14,26,4,8,115
201510,110104,115,69,14,26,4,8,115
201510,110105,115,69,14,26,4,8,115
201510,110106,115,69,14,26,4,8,115
201510,110107,115,69,14,26,4,8,115
201510,110108,115,69,14,26,4,8,115
201510,110109,115,69,14,26,4,8,115
201510,110111,115,69,14,26,4,8,115
201510,110112,115,69,14,26,4,8,115
201510,110113,115,69,14,26,4,8,115
201510,110114,115,69,14,26,4,8,115
201510,110115,115,69,14,26,4,8,115
201510,110116,115,69,14,26,4,8,115
201510,110117,115,69,14,26,4,8,115
201510,110228,115,69,14,26,4,8,115
201510,110229,115,69,14,26,4,8,115
201510,120101,107,74,13,17,11,10,107
201510,120102,110,60,14,15,7,11,110
201510,120103,93,64,16,14,8,7,93
201510,120104,100,65,14,15,8,10,100
201510,120105,99,72,21,15,8,9,99
201510,120106,116,75,11,18,13,10,116
201510,120107,100,65,14,15,8,10,100
201510,120108,100,65,14,15,8,10,100
201510,120109,100,65,14,15,8,10,100
201510,120110,98,68,13,19,7,7,98
201510,120111,96,72,12,12,6,7,96
201510,120112,107,70,14,19,9,8,107
201510,120113,83,61,15,15,7,7,83
201510,120114,90,61,10,14,10,10,90
201510,120115,91,56,20,11,5,10,91
201510,120221,100,65,14,15,8,10,100
201510,120223,100,65,14,15,8,10,100
201510,120225,100,65,14,15,8,10,100
201510,1301,77,57,21,20,15,2,77
201510,1302,110,61,24,20,12,2,110
201510,1303,56,46,15,15,12,4,56
201510,1304,125,85,9,26,19,5,125
201510,1305,120,94,9,21,13,5,120
201510,1306,107,66,27,22,11,1,107
201510,1307,90,58,17,18,6,3,90
201510,1308,81,51,19,13,4,2,81
201510,1309,89,63,18,16,16,4,89
201510,1310,140,112,11,23,8,4,140
201510,1311,129,95,22,23,13,7,129
201510,1401,97,61,10,19,22,13,97
201510,1402,70,43,12,16,31,10,70
201510,1403,74,45,10,9,6,11,74
201510,1404,122,67,38,26,23,16,122
201510,1405,111,80,18,26,34,18,111
201510,1406,103,65,26,15,21,11,103
201510,1407,87,52,-1,15,10,10,87
201510,1408,91,47,16,12,26,10,91
201510,1409,110,53,12,20,23,12,110
201510,1410,116,68,18,24,10,19,116
201510,1411,96,51,-1,6,18,19,96
201510,1501,88,58,19,13,9,7,88
201510,1502,118,81,14,22,16,12,118
201510,1503,101,82,24,11,14,4,101
201510,1504,73,55,14,12,9,7,73
201510,1505,69,58,28,4,4,3,69
201510,1506,82,54,25,14,8,6,82
201510,1507,58,33,19,2,1,2,58
201510,1508,103,57,19,14,5,3,103
201510,1509,90,39,27,14,5,4,90
201510,1522,49,29,16,3,2,3,49
201510,1525,41,26,12,5,2,8,41
201510,1529,100,51,31,9,4,2,100
201510,2101,115,68,19,18,11,8,115
201510,2102,82,49,23,16,6,6,82
201510,2103,103,60,22,14,12,11,103
201510,2104,104,61,20,15,11,11,104
201510,2105,116,61,19,15,9,8,116
201510,2106,80,40,15,10,4,12,80
201510,2107,105,66,21,16,13,9,105
201510,2108,74,36,26,15,8,8,74
201510,2109,99,54,17,14,11,12,99
201510,2110,116,77,18,15,9,10,116
201510,2111,106,53,23,21,8,7,106
201510,2112,153,69,15,18,7,8,153
201510,2113,91,57,19,11,13,29,91
201510,2114,89,55,29,17,16,18,89
201510,2201,118,65,16,23,9,7,118
201510,2202,114,73,26,16,10,7,114
201510,2203,95,46,14,5,8,4,95
201510,2204,84,37,27,6,13,8,84
201510,2205,139,65,10,15,9,14,139
201510,2206,88,56,11,14,7,10,88
201510,2207,112,65,26,15,6,9,112
201510,2208,106,62,22,7,6,4,106
201510,2224,85,41,13,13,5,6,85
201510,2301,104,55,13,16,6,10,104
201510,2302,71,41,14,8,7,6,71
201510,2303,62,31,18,12,13,5,62
201510,2304,70,33,15,4,4,7,70
201510,2305,81,35,24,8,5,5,81
201510,2306,85,48,22,10,5,4,85
201510,2307,48,44,7,6,2,2,48
201510,2308,58,26,13,10,4,6,58
201510,2309,113,65,12,6,5,4,113
201510,2310,100,59,12,11,6,7,100
201510,2311,79,43,14,12,13,4,79
201510,2312,92,51,24,9,8,5,92
201510,2327,83,45,15,10,6,6,83
201510,310101,98,49,30,22,7,7,98
201510,310103,98,49,30,22,7,7,98
201510,310104,98,49,30,22,7,7,98
201510,310105,98,49,30,22,7,7,98
201510,310106,98,49,30,22,7,7,98
201510,310107,98,49,30,22,7,7,98
201510,310108,98,49,30,22,7,7,98
201510,310109,98,49,30,22,7,7,98
201510,310110,98,49,30,22,7,7,98
201510,310112,98,49,30,22,7,7,98
201510,310113,98,49,30,22,7,7,98
201510,310114,98,49,30,22,7,7,98
201510,310115,98,49,30,22,7,7,98
201510,310116,98,49,30,22,7,7,98
201510,310117,98,49,30,22,7,7,98
201510,310118,98,49,30,22,7,7,98
201510,310119,98,49,30,22,7,7,98
201510,310120,98,49,30,22,7,7,98
201510,310230,98,49,30,22,7,7,98
201510,3201,112,76,23,25,10,8,112
201510,3202,114,61,30,18,17,8,114
201510,3203,116,78,23,20,17,12,116
201510,3204,84,53,24,16,9,6,84
201510,3205,113,59,27,22,11,8,113
201510,3206,113,61,24,14,15,5,113
201510,3207,96,45,35,5,9,4,96
201510,3208,106,61,26,18,12,8,106
201510,3209,93,56,41,11,13,6,93
201510,3210,102,51,31,10,10,9,102
201510,3211,114,55,25,19,14,8,114
201510,3212,125,69,23,20,10,10,125
201510,3213,46,33,24,8,5,6,46
201510,3301,110,59,24,18,7,6,110
201510,3302,125,65,25,27,14,8,125
201510,3303,94,49,15,20,6,6,94
201510,3304,103,62,20,12,5,6,103
201510,3305,101,53,15,19,12,6,101
201510,3306,105,53,24,14,10,6,105
201510,3307,127,58,21,19,12,8,127
201510,3308,105,51,26,15,10,8,105
201510,3309,106,46,41,8,3,6,106
201510,3310,104,48,37,9,3,6,104
201510,3311,105,44,14,13,4,5,105
201510,3401,132,73,23,27,6,9,132
201510,3402,125,72,24,27,15,7,125
201510,3403,119,64,42,19,13,7,119
201510,3404,140,75,20,14,9,8,140
201510,3405,118,56,16,10,8,15,118
201510,3406,121,76,22,25,11,8,121
201510,3407,143,65,11,16,18,8,143
201510,3408,123,54,20,11,12,5,123
201510,3410,82,41,13,6,2,7,82
201510,3411,133,59,15,14,6,7,133
201510,3412,106,54,22,21,11,6,106
201510,3413,143,84,10,19,15,13,143
201510,3414,123,65,23,18,10,8,123
201510,3415,123,65,23,18,10,8,123
201510,3416,119,69,32,15,17,8,119
201510,3417,109,49,26,17,9,5,109
201510,3418,93,43,37,13,7,1,93
201510,3501,68,40,28,11,2,4,68
201510,3502,69,32,23,6,2,5,69
201510,3503,66,28,28,4,1,4,66
201510,3504,63,29,10,7,4,6,63
201510,3505,76,36,20,10,4,5,76
201510,3506,74,41,23,9,5,4,74
201510,3507,62,17,15,5,6,8,62
201510,3508,66,32,22,10,4,7,66
201510,3509,76,39,21,9,2,7,76
201510,3601,92,48,17,15,13,6,92
201510,3602,99,45,19,6,5,4,99
201510,3603,126,67,20,3,10,6,126
201510,3604,120,68,30,15,13,6,120
201510,3605,119,69,6,13,20,6,119
201510,3606,115,54,26,9,14,5,115
201510,3607,93,47,29,10,13,7,93
201510,3608,108,57,21,11,12,6,108
201510,3609,143,89,14,7,8,7,143
201510,3610,87,36,22,9,8,7,87
201510,3611,102,50,23,12,14,4,102
201510,3681,108,57,21,11,12,6,108
201510,3682,108,57,21,11,12,6,108
201510,3701,150,119,17,29,20,10,150
201510,3702,97,61,29,13,12,6,97
201510,3703,160,109,40,28,35,19,160
201510,3704,145,101,47,13,19,9,145
201510,3705,91,67,45,10,12,8,91
201510,3706,94,57,21,19,8,4,94
201510,3707,112,76,35,20,14,6,112
201510,3708,206,132,24,27,29,13,206
201510,3709,129,73,33,14,18,9,129
201510,3710,97,61,35,10,7,6,97
201510,3711,132,88,44,14,14,6,132
201510,3712,166,93,28,20,23,13,166
201510,3713,145,112,38,19,18,11,145
201510,3714,134,85,40,13,15,11,134
201510,3715,156,101,40,16,20,11,156
201510,3723,134,91,33,18,17,10,134
201510,3729,134,91,33,18,17,10,134
201510,4101,137,91,13,28,13,12,137
201510,4102,120,81,10,22,12,12,120
201510,4103,110,59,14,18,16,13,110
201510,4104,141,94,27,22,24,9,141
201510,4105,117,70,11,23,19,13,117
201510,4106,105,64,20,26,19,12,105
201510,4107,98,65,12,18,13,9,98
201510,4108,111,74,14,28,23,14,111
201510,4109,142,85,6,17,14,12,142
201510,4110,130,73,11,21,14,10,130
201510,4111,124,77,15,22,16,12,124
201510,4112,134,86,18,30,19,19,134
201510,4113,137,89,27,22,10,12,137
201510,4114,103,51,30,10,5,3,103
201510,4115,124,77,15,22,16,12,124
201510,4116,180,114,9,14,11,18,180
201510,4117,124,77,15,22,16,12,124
201510,4201,121,71,30,23,9,8,121
201510,4202,140,68,17,20,4,13,140
201510,4203,115,68,12,9,16,13,115
201510,4205,132,75,24,21,9,7,132
201510,4206,135,83,15,17,10,8,135
201510,4207,133,82,30,24,13,12,133
201510,4208,145,80,24,17,15,8,145
201510,4209,145,79,25,17,4,12,145
201510,4210,144,90,30,20,13,10,144
201510,4211,123,60,34,11,16,11,123
201510,4212,127,61,25,10,5,10,127
201510,4213,123,61,15,16,5,8,123
